customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment,region
C008048,35,96,9981.25,2,1,1,211,Hibernating,DHAKA
C008049,38,113,11508.0,2,4,3,243,Hibernating,RAJSHAHI
C008050,13,111,11041.75,4,3,2,432,Loyal,RAJSHAHI
C008051,4,101,10500.5,5,2,2,522,Hibernating,RAJSHAHI
C008052,27,84,9155.5,2,1,1,211,Hibernating,RAJSHAHI
C008053,15,89,8821.75,3,1,1,311,Hibernating,DHAKA
C008054,60,98,11605.25,1,1,3,113,Potential,CHITTAGONG
C008055,17,103,9639.25,3,2,1,321,Hibernating,SYLHET
C008056,35,101,10322.0,2,2,2,222,Hibernating,BARISAL
C008057,12,93,11532.25,4,1,3,413,Hibernating,RAJSHAHI
C008058,29,109,11152.25,2,3,3,233,Hibernating,RAJSHAHI
C008059,38,94,9128.25,2,1,1,211,Hibernating,DHAKA
C008060,43,119,12673.5,1,5,5,155,Potential,SYLHET
C008061,6,104,10515.5,5,2,2,522,Hibernating,DHAKA
C008062,13,111,11816.0,4,3,4,434,Loyal,KHULNA
C008063,37,105,10775.25,2,2,2,222,Hibernating,DHAKA
C008064,19,115,12541.5,3,4,4,344,Loyal,CHITTAGONG
C008065,19,107,11883.5,3,3,4,334,Loyal,RAJSHAHI
C008066,16,106,11375.25,3,2,3,323,Hibernating,CHITTAGONG
C008067,11,101,11625.5,4,2,3,423,Hibernating,SYLHET
C008068,34,131,14025.25,2,5,5,255,Hibernating,RAJSHAHI
C008069,109,114,10787.75,1,4,2,142,Potential,BARISAL
C008070,5,110,12110.25,5,3,4,534,Loyal,DHAKA
C008071,5,106,11366.5,5,2,3,523,Hibernating,RANGPUR
C008072,45,97,10693.25,1,1,2,112,Potential,RANGPUR
C008073,51,106,11951.0,1,2,4,124,Potential,CHITTAGONG
C008074,21,120,11590.75,3,5,3,353,Loyal,DHAKA
C008075,14,86,9945.5,3,1,1,311,Hibernating,DHAKA
C008076,33,118,13173.5,2,4,5,245,Hibernating,CHITTAGONG
C008077,27,117,10753.0,2,4,2,242,Hibernating,CHITTAGONG
C008078,11,105,11740.75,4,2,3,423,Hibernating,RAJSHAHI
C008079,49,112,10563.0,1,4,2,142,Potential,RAJSHAHI
C008080,14,132,14244.75,3,5,5,355,Loyal,KHULNA
C008081,17,84,9331.75,3,1,1,311,Hibernating,DHAKA
C008082,108,100,10314.5,1,1,2,112,Potential,CHITTAGONG
C008083,18,118,13971.5,3,4,5,345,Loyal,SYLHET
C008084,7,118,12152.0,4,4,4,444,Champion,DHAKA
C008085,4,118,12093.0,5,4,4,544,Champion,RANGPUR
C008086,6,95,10133.5,5,1,1,511,Hibernating,RAJSHAHI
C008087,21,111,9357.0,3,3,1,331,Loyal,SYLHET
C008088,27,102,9222.5,2,2,1,221,Hibernating,KHULNA
C008089,118,107,11012.75,1,3,2,132,Potential,CHITTAGONG
C008090,7,119,12390.25,4,5,4,454,Champion,CHITTAGONG
C008091,14,109,12705.0,3,3,5,335,Loyal,DHAKA
C008092,7,101,10965.75,4,2,2,422,Hibernating,DHAKA
C008093,4,107,11872.25,5,3,4,534,Loyal,RANGPUR
C008094,17,121,11325.0,3,5,3,353,Loyal,RANGPUR
C008095,35,107,11694.75,2,3,3,233,Hibernating,DHAKA
C008096,58,117,12141.75,1,4,4,144,Potential,CHITTAGONG
C008097,16,99,11860.0,3,1,4,314,Hibernating,RAJSHAHI
C008098,50,103,10785.25,1,2,2,122,Potential,DHAKA
C008099,36,120,11257.25,2,5,3,253,Hibernating,DHAKA
C008100,36,103,11077.75,2,2,3,223,Hibernating,DHAKA
C008101,109,99,9989.5,1,1,1,111,Potential,KHULNA
C008102,26,104,11007.5,2,2,2,222,Hibernating,CHITTAGONG
C008103,49,104,11297.5,1,2,3,123,Potential,DHAKA
C008104,17,113,11291.75,3,4,3,343,Loyal,KHULNA
C008105,4,119,11806.75,5,5,4,554,Champion,DHAKA
C008106,43,105,10305.0,1,2,1,121,Potential,RAJSHAHI
C008107,13,110,11107.25,4,3,3,433,Loyal,DHAKA
C008108,38,113,12013.0,2,4,4,244,Hibernating,DHAKA
C008109,26,96,9846.25,2,1,1,211,Hibernating,CHITTAGONG
C008110,15,102,11882.0,3,2,4,324,Hibernating,DHAKA
C008111,26,123,14157.5,2,5,5,255,Hibernating,DHAKA
C008112,35,110,11112.5,2,3,3,233,Hibernating,CHITTAGONG
C008113,22,126,13752.5,3,5,5,355,Loyal,RAJSHAHI
C008114,74,115,10864.25,1,4,2,142,Potential,DHAKA
C008115,9,115,12218.0,4,4,4,444,Champion,CHITTAGONG
C008116,28,120,11542.25,2,5,3,253,Hibernating,RAJSHAHI
C008117,98,102,9970.0,1,2,1,121,Potential,DHAKA
C008118,8,101,10914.75,4,2,2,422,Hibernating,DHAKA
C008119,53,125,13108.25,1,5,5,155,Potential,DHAKA
C008120,18,106,11074.25,3,2,3,323,Hibernating,DHAKA
C008121,11,89,9440.25,4,1,1,411,Hibernating,CHITTAGONG
C008122,65,111,10446.25,1,3,2,132,Potential,DHAKA
C008123,4,84,7891.5,5,1,1,511,Hibernating,DHAKA
C008124,6,90,9147.75,5,1,1,511,Hibernating,DHAKA
C008125,28,122,13106.0,2,5,5,255,Hibernating,RANGPUR
C008126,19,104,10080.5,3,2,1,321,Hibernating,DHAKA
C008127,40,106,11804.5,1,2,4,124,Potential,RAJSHAHI
C008128,8,105,11402.25,4,2,3,423,Hibernating,CHITTAGONG
C008129,1,113,11870.75,5,4,4,544,Champion,DHAKA
C008130,32,85,9417.25,2,1,1,211,Hibernating,KHULNA
C008131,24,107,11632.25,2,3,3,233,Hibernating,DHAKA
C008132,21,104,10738.75,3,2,2,322,Hibernating,CHITTAGONG
C008133,10,102,10222.5,4,2,1,421,Hibernating,DHAKA
C008134,28,108,10132.0,2,3,1,231,Hibernating,DHAKA
C008135,5,95,10548.5,5,1,2,512,Hibernating,DHAKA
C008136,3,105,10223.5,5,2,1,521,Hibernating,CHITTAGONG
C008137,39,96,10449.0,1,1,2,112,Potential,DHAKA
C008138,43,99,10508.75,1,1,2,112,Potential,CHITTAGONG
C008139,11,127,12928.25,4,5,5,455,Champion,RAJSHAHI
C008140,4,103,11508.25,5,2,3,523,Hibernating,BARISAL
C008141,8,101,11994.75,4,2,4,424,Hibernating,DHAKA
C008142,3,131,14787.25,5,5,5,555,Champion,DHAKA
C008143,36,105,11489.0,2,2,3,223,Hibernating,DHAKA
C008144,13,91,8614.0,4,1,1,411,Hibernating,RANGPUR
C008145,2,107,10873.0,5,3,2,532,Loyal,KHULNA
C008146,25,117,12608.5,2,4,5,245,Hibernating,SYLHET
C008147,1,82,8805.25,5,1,1,511,Hibernating,DHAKA
C008148,54,120,13300.0,1,5,5,155,Potential,DHAKA
C008149,10,99,11382.0,4,1,3,413,Hibernating,CHITTAGONG
C008150,54,92,8284.25,1,1,1,111,Potential,BARISAL
C008151,2,126,12913.0,5,5,5,555,Champion,DHAKA
C008152,5,108,11925.25,5,3,4,534,Loyal,DHAKA
C008153,14,108,12049.0,3,3,4,334,Loyal,DHAKA
C008154,63,102,9785.5,1,2,1,121,Potential,DHAKA
C008155,1,92,9952.0,5,1,1,511,Hibernating,DHAKA
C008156,21,92,11323.25,3,1,3,313,Hibernating,DHAKA
C008157,2,109,10591.5,5,3,2,532,Loyal,CHITTAGONG
C008158,26,102,9581.0,2,2,1,221,Hibernating,CHITTAGONG
C008159,73,103,10555.25,1,2,2,122,Potential,BARISAL
C008160,19,98,9461.0,3,1,1,311,Hibernating,RAJSHAHI
C008161,20,119,13208.5,3,5,5,355,Loyal,DHAKA
C008162,9,111,13124.0,4,3,5,435,Loyal,BARISAL
C008163,9,106,10329.25,4,2,2,422,Hibernating,DHAKA
C008164,28,100,9746.5,2,1,1,211,Hibernating,DHAKA
C008165,24,131,13017.0,2,5,5,255,Hibernating,DHAKA
C008166,7,111,10394.5,4,3,2,432,Loyal,BARISAL
C008167,51,115,12898.5,1,4,5,145,Potential,DHAKA
C008168,32,111,11193.0,2,3,3,233,Hibernating,DHAKA
C008169,39,111,12726.0,1,3,5,135,Potential,DHAKA
C008170,24,129,13104.75,2,5,5,255,Hibernating,BARISAL
C008171,16,101,10318.0,3,2,2,322,Hibernating,BARISAL
C008172,26,100,9682.75,2,1,1,211,Hibernating,DHAKA
C008173,69,110,12148.5,1,3,4,134,Potential,CHITTAGONG
C008174,12,110,11653.5,4,3,3,433,Loyal,KHULNA
C008175,17,108,12072.25,3,3,4,334,Loyal,DHAKA
C008176,22,92,9362.0,3,1,1,311,Hibernating,RAJSHAHI
C008177,51,97,10647.5,1,1,2,112,Potential,SYLHET
C008178,120,101,11453.0,1,2,3,123,Potential,CHITTAGONG
C008179,2,100,10957.25,5,1,2,512,Hibernating,RAJSHAHI
C008180,19,122,14493.0,3,5,5,355,Loyal,DHAKA
C008181,47,109,9844.25,1,3,1,131,Potential,DHAKA
C008182,2,110,12042.25,5,3,4,534,Loyal,CHITTAGONG
C008183,24,114,11003.5,2,4,2,242,Hibernating,CHITTAGONG
C008184,2,106,10686.75,5,2,2,522,Hibernating,BARISAL
C008185,3,103,10852.75,5,2,2,522,Hibernating,RANGPUR
C008186,23,114,12068.5,3,4,4,344,Loyal,RAJSHAHI
C008187,26,115,12126.75,2,4,4,244,Hibernating,CHITTAGONG
C008188,10,110,11314.75,4,3,3,433,Loyal,DHAKA
C008189,2,112,10928.0,5,4,2,542,Loyal,KHULNA
C008190,2,126,13038.75,5,5,5,555,Champion,DHAKA
C008191,24,113,11988.5,2,4,4,244,Hibernating,DHAKA
C008192,14,101,10812.0,3,2,2,322,Hibernating,RANGPUR
C008193,76,123,11716.0,1,5,3,153,Potential,CHITTAGONG
C008194,18,106,10669.75,3,2,2,322,Hibernating,CHITTAGONG
C008195,81,116,12273.75,1,4,4,144,Potential,KHULNA
C008196,21,112,11504.25,3,4,3,343,Loyal,CHITTAGONG
C008197,21,117,11107.25,3,4,3,343,Loyal,DHAKA
C008198,14,120,13514.25,3,5,5,355,Loyal,CHITTAGONG
C008199,38,121,12898.0,2,5,5,255,Hibernating,RANGPUR
C008200,24,121,12166.0,2,5,4,254,Hibernating,DHAKA
C008201,46,97,10756.75,1,1,2,112,Potential,DHAKA
C008202,7,116,12138.0,4,4,4,444,Champion,RAJSHAHI
C008203,10,117,13655.5,4,4,5,445,Champion,DHAKA
C008204,2,97,10750.5,5,1,2,512,Hibernating,RANGPUR
C008205,22,124,14779.25,3,5,5,355,Loyal,DHAKA
C008206,3,124,12926.25,5,5,5,555,Champion,DHAKA
C008207,8,123,12016.25,4,5,4,454,Champion,KHULNA
C008208,8,124,12200.75,4,5,4,454,Champion,CHITTAGONG
C008209,9,109,12610.5,4,3,5,435,Loyal,RAJSHAHI
C008210,13,112,10851.25,4,4,2,442,Loyal,DHAKA
C008211,40,112,12211.25,1,4,4,144,Potential,RANGPUR
C008212,2,98,12304.5,5,1,4,514,Hibernating,KHULNA
C008213,17,112,13422.0,3,4,5,345,Loyal,SYLHET
C008214,29,111,10640.75,2,3,2,232,Hibernating,CHITTAGONG
C008215,3,98,11590.25,5,1,3,513,Hibernating,BARISAL
C008216,75,112,11386.0,1,4,3,143,Potential,DHAKA
C008217,1,125,13915.0,5,5,5,555,Champion,CHITTAGONG
C008218,14,116,14441.0,3,4,5,345,Loyal,CHITTAGONG
C008219,14,107,12277.75,3,3,4,334,Loyal,CHITTAGONG
C008220,47,111,11093.25,1,3,3,133,Potential,DHAKA
C008221,51,102,10405.25,1,2,2,122,Potential,RAJSHAHI
C008222,10,116,10771.75,4,4,2,442,Loyal,DHAKA
C008223,12,114,10697.0,4,4,2,442,Loyal,CHITTAGONG
C008224,34,115,10581.25,2,4,2,242,Hibernating,RANGPUR
C008225,8,112,11747.75,4,4,3,443,Loyal,RANGPUR
C008226,29,103,11114.75,2,2,3,223,Hibernating,CHITTAGONG
C008227,43,106,11971.75,1,2,4,124,Potential,CHITTAGONG
C008228,36,95,9046.75,2,1,1,211,Hibernating,CHITTAGONG
C008229,5,102,10180.0,5,2,1,521,Hibernating,DHAKA
C008230,9,123,12215.75,4,5,4,454,Champion,RAJSHAHI
C008231,16,104,10742.25,3,2,2,322,Hibernating,DHAKA
C008232,14,114,11645.75,3,4,3,343,Loyal,RAJSHAHI
C008233,5,99,10583.0,5,1,2,512,Hibernating,CHITTAGONG
C008234,4,103,10142.5,5,2,1,521,Hibernating,BARISAL
C008235,14,115,13322.0,3,4,5,345,Loyal,SYLHET
C008236,29,116,12825.25,2,4,5,245,Hibernating,KHULNA
C008237,2,102,10680.5,5,2,2,522,Hibernating,DHAKA
C008238,28,98,11207.0,2,1,3,213,Hibernating,DHAKA
C008239,8,107,12866.0,4,3,5,435,Loyal,CHITTAGONG
C008240,57,101,11094.5,1,2,3,123,Potential,RAJSHAHI
C008241,114,113,10417.25,1,4,2,142,Potential,DHAKA
C008242,17,111,10730.0,3,3,2,332,Loyal,KHULNA
C008243,57,99,9665.0,1,1,1,111,Potential,DHAKA
C008244,34,118,13460.75,2,4,5,245,Hibernating,DHAKA
C008245,5,112,10984.5,5,4,2,542,Loyal,DHAKA
C008246,41,110,11141.75,1,3,3,133,Potential,DHAKA
C008247,9,98,10393.0,4,1,2,412,Hibernating,DHAKA
C008248,11,99,10204.75,4,1,1,411,Hibernating,DHAKA
C008249,69,111,11713.5,1,3,3,133,Potential,KHULNA
C008250,8,104,10931.5,4,2,2,422,Hibernating,DHAKA
C008251,23,102,10753.0,3,2,2,322,Hibernating,KHULNA
C008252,44,110,11261.5,1,3,3,133,Potential,BARISAL
C008253,19,82,8258.0,3,1,1,311,Hibernating,DHAKA
C008254,7,108,10360.75,4,3,2,432,Loyal,SYLHET
C008255,25,107,10936.75,2,3,2,232,Hibernating,CHITTAGONG
C008256,6,124,12397.75,5,5,4,554,Champion,DHAKA
C008257,11,101,10286.5,4,2,1,421,Hibernating,DHAKA
C008258,121,103,12267.5,1,2,4,124,Potential,RANGPUR
C008259,33,93,9405.0,2,1,1,211,Hibernating,DHAKA
C008260,33,106,11194.5,2,2,3,223,Hibernating,DHAKA
C008261,3,107,10378.5,5,3,2,532,Loyal,DHAKA
C008262,13,99,10548.25,4,1,2,412,Hibernating,KHULNA
C008263,9,119,13891.25,4,5,5,455,Champion,CHITTAGONG
C008264,1,113,12977.75,5,4,5,545,Champion,KHULNA
C008265,59,124,13919.75,1,5,5,155,Potential,DHAKA
C008266,1,105,10797.75,5,2,2,522,Hibernating,DHAKA
C008267,30,111,10410.0,2,3,2,232,Hibernating,DHAKA
C008268,1,109,10756.5,5,3,2,532,Loyal,KHULNA
C008269,38,128,14522.0,2,5,5,255,Hibernating,RAJSHAHI
C008270,22,125,13443.5,3,5,5,355,Loyal,SYLHET
C008271,2,97,10684.5,5,1,2,512,Hibernating,RANGPUR
C008272,12,106,10017.25,4,2,1,421,Hibernating,DHAKA
C008273,7,92,10163.25,4,1,1,411,Hibernating,KHULNA
C008274,58,91,9250.25,1,1,1,111,Potential,SYLHET
C008275,9,94,10165.0,4,1,1,411,Hibernating,RANGPUR
C008276,29,107,12468.75,2,3,4,234,Hibernating,BARISAL
C008277,8,104,11720.25,4,2,3,423,Hibernating,CHITTAGONG
C008278,13,117,12492.5,4,4,4,444,Champion,SYLHET
C008279,66,118,11100.75,1,4,3,143,Potential,DHAKA
C008280,10,115,12324.5,4,4,4,444,Champion,RANGPUR
C008281,30,100,9517.5,2,1,1,211,Hibernating,DHAKA
C008282,63,119,11907.25,1,5,4,154,Potential,DHAKA
C008283,2,100,10830.75,5,1,2,512,Hibernating,RAJSHAHI
C008284,48,111,10514.75,1,3,2,132,Potential,DHAKA
C008285,21,107,10023.75,3,3,1,331,Loyal,DHAKA
C008286,25,100,10435.5,2,1,2,212,Hibernating,RAJSHAHI
C008287,17,129,13750.25,3,5,5,355,Loyal,KHULNA
C008288,24,119,11502.25,2,5,3,253,Hibernating,KHULNA
C008289,20,110,12917.75,3,3,5,335,Loyal,DHAKA
C008290,3,107,10930.75,5,3,2,532,Loyal,DHAKA
C008291,18,103,11317.5,3,2,3,323,Hibernating,KHULNA
C008292,18,117,11829.75,3,4,4,344,Loyal,DHAKA
C008293,18,101,11099.5,3,2,3,323,Hibernating,DHAKA
C008294,62,104,10810.75,1,2,2,122,Potential,CHITTAGONG
C008295,9,94,10006.75,4,1,1,411,Hibernating,RANGPUR
C008296,28,103,9109.0,2,2,1,221,Hibernating,DHAKA
C008297,53,99,9989.5,1,1,1,111,Potential,DHAKA
C008298,43,119,12640.25,1,5,5,155,Potential,CHITTAGONG
C008299,15,101,10615.0,3,2,2,322,Hibernating,DHAKA
C008300,2,106,11971.5,5,2,4,524,Hibernating,RAJSHAHI
C008301,25,105,11240.75,2,2,3,223,Hibernating,DHAKA
C008302,21,94,9073.75,3,1,1,311,Hibernating,DHAKA
C008303,23,116,11062.5,3,4,2,342,Loyal,RAJSHAHI
C008304,50,89,9419.25,1,1,1,111,Potential,DHAKA
C008305,9,116,11330.75,4,4,3,443,Loyal,DHAKA
C008306,3,108,11343.5,5,3,3,533,Loyal,RAJSHAHI
C008307,5,132,15005.5,5,5,5,555,Champion,DHAKA
C008308,2,116,12230.25,5,4,4,544,Champion,CHITTAGONG
C008309,5,133,15203.0,5,5,5,555,Champion,DHAKA
C008310,27,110,11658.75,2,3,3,233,Hibernating,BARISAL
C008311,20,134,14006.75,3,5,5,355,Loyal,DHAKA
C008312,80,102,10345.0,1,2,2,122,Potential,CHITTAGONG
C008313,3,120,14465.25,5,5,5,555,Champion,RAJSHAHI
C008314,45,100,9853.75,1,1,1,111,Potential,BARISAL
C008315,7,109,11078.5,4,3,3,433,Loyal,RAJSHAHI
C008316,65,113,13158.5,1,4,5,145,Potential,RAJSHAHI
C008317,12,113,12534.5,4,4,4,444,Champion,RAJSHAHI
C008318,41,104,11503.5,1,2,3,123,Potential,DHAKA
C008319,3,108,11158.25,5,3,3,533,Loyal,SYLHET
C008320,25,132,12240.75,2,5,4,254,Hibernating,RANGPUR
C008321,3,99,10243.25,5,1,1,511,Hibernating,RAJSHAHI
C008322,15,99,9358.25,3,1,1,311,Hibernating,CHITTAGONG
C008323,10,112,11469.75,4,4,3,443,Loyal,RAJSHAHI
C008324,24,128,13480.75,2,5,5,255,Hibernating,RAJSHAHI
C008325,49,132,13196.5,1,5,5,155,Potential,DHAKA
C008326,22,107,12097.75,3,3,4,334,Loyal,RAJSHAHI
C008327,10,120,13402.0,4,5,5,455,Champion,RANGPUR
C008328,5,111,11458.25,5,3,3,533,Loyal,DHAKA
C008329,20,94,8893.75,3,1,1,311,Hibernating,DHAKA
C008330,25,114,10422.75,2,4,2,242,Hibernating,RAJSHAHI
C008331,72,122,13133.0,1,5,5,155,Potential,CHITTAGONG
C008332,67,102,10890.5,1,2,2,122,Potential,SYLHET
C008333,66,108,10634.5,1,3,2,132,Potential,RAJSHAHI
C008334,26,98,10262.5,2,1,1,211,Hibernating,RAJSHAHI
C008335,16,96,10467.25,3,1,2,312,Hibernating,SYLHET
C008336,34,97,10135.0,2,1,1,211,Hibernating,RANGPUR
C008337,22,103,13248.0,3,2,5,325,Hibernating,CHITTAGONG
C008338,24,101,10609.75,2,2,2,222,Hibernating,DHAKA
C008339,45,132,15403.25,1,5,5,155,Potential,DHAKA
C008340,6,105,10008.25,5,2,1,521,Hibernating,RANGPUR
C008341,74,114,11749.75,1,4,3,143,Potential,DHAKA
C008342,30,102,11783.75,2,2,3,223,Hibernating,SYLHET
C008343,7,107,11918.0,4,3,4,434,Loyal,DHAKA
C008344,5,103,10961.5,5,2,2,522,Hibernating,KHULNA
C008345,16,116,11315.25,3,4,3,343,Loyal,DHAKA
C008346,79,109,12533.5,1,3,4,134,Potential,CHITTAGONG
C008347,72,89,8847.5,1,1,1,111,Potential,SYLHET
C008348,68,104,9324.25,1,2,1,121,Potential,DHAKA
C008349,9,112,11028.25,4,4,2,442,Loyal,CHITTAGONG
C008350,22,101,10764.5,3,2,2,322,Hibernating,DHAKA
C008351,13,117,11911.25,4,4,4,444,Champion,DHAKA
C008352,4,116,11907.5,5,4,4,544,Champion,DHAKA
C008353,14,111,11586.25,3,3,3,333,Loyal,RAJSHAHI
C008354,31,122,13781.0,2,5,5,255,Hibernating,RAJSHAHI
C008355,4,108,10582.25,5,3,2,532,Loyal,CHITTAGONG
C008356,2,110,12088.5,5,3,4,534,Loyal,DHAKA
C008357,28,113,11305.75,2,4,3,243,Hibernating,RANGPUR
C008358,8,100,10675.25,4,1,2,412,Hibernating,KHULNA
C008359,18,83,7906.75,3,1,1,311,Hibernating,DHAKA
C008360,18,98,10555.25,3,1,2,312,Hibernating,DHAKA
C008361,8,113,12007.25,4,4,4,444,Champion,DHAKA
C008362,26,89,8876.0,2,1,1,211,Hibernating,RANGPUR
C008363,55,106,12177.75,1,2,4,124,Potential,DHAKA
C008364,49,119,12360.75,1,5,4,154,Potential,SYLHET
C008365,87,109,10583.25,1,3,2,132,Potential,SYLHET
C008366,10,114,11901.0,4,4,4,444,Champion,DHAKA
C008367,7,130,13363.0,4,5,5,455,Champion,CHITTAGONG
C008368,28,100,10437.0,2,1,2,212,Hibernating,DHAKA
C008369,5,111,12035.5,5,3,4,534,Loyal,DHAKA
C008370,1,113,12940.25,5,4,5,545,Champion,DHAKA
C008371,17,115,12630.25,3,4,5,345,Loyal,BARISAL
C008372,14,103,11218.75,3,2,3,323,Hibernating,RAJSHAHI
C008373,21,106,11665.0,3,2,3,323,Hibernating,DHAKA
C008374,88,95,9143.0,1,1,1,111,Potential,RANGPUR
C008375,10,129,13213.0,4,5,5,455,Champion,CHITTAGONG
C008376,2,114,12076.75,5,4,4,544,Champion,DHAKA
C008377,11,107,12536.5,4,3,4,434,Loyal,DHAKA
C008378,51,102,10516.25,1,2,2,122,Potential,DHAKA
C008379,1,98,10424.25,5,1,2,512,Hibernating,CHITTAGONG
C008380,54,103,9666.0,1,2,1,121,Potential,SYLHET
C008381,7,127,13553.25,4,5,5,455,Champion,BARISAL
C008382,28,101,10117.25,2,2,1,221,Hibernating,RANGPUR
C008383,33,125,13515.75,2,5,5,255,Hibernating,DHAKA
C008384,1,110,11203.0,5,3,3,533,Loyal,CHITTAGONG
C008385,5,123,12182.5,5,5,4,554,Champion,KHULNA
C008386,19,129,12923.0,3,5,5,355,Loyal,DHAKA
C008387,7,106,11019.75,4,2,2,422,Hibernating,RAJSHAHI
C008388,2,117,12371.0,5,4,4,544,Champion,RAJSHAHI
C008389,8,115,11013.0,4,4,2,442,Loyal,RAJSHAHI
C008390,51,117,14281.25,1,4,5,145,Potential,CHITTAGONG
C008391,5,105,9872.25,5,2,1,521,Hibernating,DHAKA
C008392,12,88,11404.5,4,1,3,413,Hibernating,CHITTAGONG
C008393,4,114,12535.0,5,4,4,544,Champion,RANGPUR
C008394,6,106,11419.25,5,2,3,523,Hibernating,CHITTAGONG
C008395,24,119,12098.25,2,5,4,254,Hibernating,RAJSHAHI
C008396,13,96,9779.25,4,1,1,411,Hibernating,DHAKA
C008397,3,93,9547.0,5,1,1,511,Hibernating,CHITTAGONG
C008398,20,88,8488.0,3,1,1,311,Hibernating,DHAKA
C008399,50,120,11027.0,1,5,2,152,Potential,CHITTAGONG
C008400,1,104,11792.25,5,2,3,523,Hibernating,CHITTAGONG
C008401,49,133,13439.75,1,5,5,155,Potential,KHULNA
C008402,39,110,12058.0,1,3,4,134,Potential,CHITTAGONG
C008403,4,109,12013.5,5,3,4,534,Loyal,KHULNA
C008404,22,104,11537.25,3,2,3,323,Hibernating,KHULNA
C008405,8,107,11322.25,4,3,3,433,Loyal,RANGPUR
C008406,74,108,12025.5,1,3,4,134,Potential,BARISAL
C008407,2,99,9045.75,5,1,1,511,Hibernating,DHAKA
C008408,25,108,12290.5,2,3,4,234,Hibernating,CHITTAGONG
C008409,31,108,13029.0,2,3,5,235,Hibernating,RAJSHAHI
C008410,14,121,12334.75,3,5,4,354,Loyal,DHAKA
C008411,18,114,13313.5,3,4,5,345,Loyal,SYLHET
C008412,31,108,11593.5,2,3,3,233,Hibernating,DHAKA
C008413,6,113,10722.25,5,4,2,542,Loyal,RANGPUR
C008414,10,115,11122.25,4,4,3,443,Loyal,BARISAL
C008415,46,100,11790.75,1,1,3,113,Potential,RANGPUR
C008416,2,115,11761.5,5,4,3,543,Loyal,DHAKA
C008417,1,94,9090.5,5,1,1,511,Hibernating,RAJSHAHI
C008418,45,99,9527.25,1,1,1,111,Potential,RAJSHAHI
C008419,67,125,12021.75,1,5,4,154,Potential,KHULNA
C008420,75,104,10259.0,1,2,1,121,Potential,DHAKA
C008421,22,104,10319.0,3,2,2,322,Hibernating,DHAKA
C008422,19,124,14126.5,3,5,5,355,Loyal,KHULNA
C008423,22,110,11638.75,3,3,3,333,Loyal,DHAKA
C008424,71,107,11521.5,1,3,3,133,Potential,BARISAL
C008425,2,90,9668.25,5,1,1,511,Hibernating,RAJSHAHI
C008426,49,104,11345.25,1,2,3,123,Potential,BARISAL
C008427,6,106,11423.25,5,2,3,523,Hibernating,DHAKA
C008428,39,118,11678.75,1,4,3,143,Potential,DHAKA
C008429,12,114,11923.5,4,4,4,444,Champion,CHITTAGONG
C008430,3,114,10391.0,5,4,2,542,Loyal,DHAKA
C008431,2,106,11421.75,5,2,3,523,Hibernating,RAJSHAHI
C008432,23,108,10917.25,3,3,2,332,Loyal,SYLHET
C008433,9,117,13471.25,4,4,5,445,Champion,CHITTAGONG
C008434,1,115,10917.5,5,4,2,542,Loyal,CHITTAGONG
C008435,41,107,10469.25,1,3,2,132,Potential,DHAKA
C008436,18,86,9631.5,3,1,1,311,Hibernating,CHITTAGONG
C008437,22,121,13852.75,3,5,5,355,Loyal,CHITTAGONG
C008438,121,104,10909.75,1,2,2,122,Potential,CHITTAGONG
C008439,4,107,12523.0,5,3,4,534,Loyal,DHAKA
C008440,48,94,9943.25,1,1,1,111,Potential,CHITTAGONG
C008441,9,113,11035.25,4,4,2,442,Loyal,KHULNA
C008442,21,113,13611.5,3,4,5,345,Loyal,DHAKA
C008443,3,117,11859.75,5,4,4,544,Champion,SYLHET
C008444,61,123,13377.5,1,5,5,155,Potential,DHAKA
C008445,26,117,13865.25,2,4,5,245,Hibernating,DHAKA
C008446,9,107,10183.5,4,3,1,431,Loyal,DHAKA
C008447,15,104,11677.0,3,2,3,323,Hibernating,CHITTAGONG
C008448,77,120,11227.5,1,5,3,153,Potential,SYLHET
C008449,6,116,13078.25,5,4,5,545,Champion,RAJSHAHI
C008450,17,87,10006.0,3,1,1,311,Hibernating,DHAKA
C008451,33,105,11691.75,2,2,3,223,Hibernating,RANGPUR
C008452,24,112,12693.25,2,4,5,245,Hibernating,CHITTAGONG
C008453,23,113,11741.25,3,4,3,343,Loyal,RANGPUR
C008454,48,121,13902.0,1,5,5,155,Potential,RANGPUR
C008455,5,113,12299.0,5,4,4,544,Champion,DHAKA
C008456,3,102,10094.0,5,2,1,521,Hibernating,DHAKA
C008457,1,135,13367.0,5,5,5,555,Champion,DHAKA
C008458,2,104,10631.5,5,2,2,522,Hibernating,DHAKA
C008459,11,103,10428.5,4,2,2,422,Hibernating,DHAKA
C008460,25,93,8961.5,2,1,1,211,Hibernating,DHAKA
C008461,56,107,11426.0,1,3,3,133,Potential,BARISAL
C008462,30,103,8957.25,2,2,1,221,Hibernating,RANGPUR
C008463,73,95,9881.25,1,1,1,111,Potential,CHITTAGONG
C008464,20,117,11943.25,3,4,4,344,Loyal,RAJSHAHI
C008465,79,109,12676.25,1,3,5,135,Potential,KHULNA
C008466,11,121,12089.25,4,5,4,454,Champion,CHITTAGONG
C008467,5,113,12921.75,5,4,5,545,Champion,CHITTAGONG
